sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brands,cin7_import,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
6075217,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"WELCH'S STRAWBERRY 142G",No,,,0,/6/0/6075217_1.jpg,,No,,,,,,,,"Use config","Use config","WELCH'S STRAWBERRY 142G",,,"Block after Info Column",,24.0000,0,"WELCH'S STRAWBERRY 142G",/6/0/6075217_1.jpg,,,,,1,2,/6/0/6075217_1.jpg,,"2017-12-07 21:10:59",welch-s-strawberry-142g,welch-s-strawberry-142g.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6075217.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6075217_1.jpg,,0,0
6075200,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"WELCH'S CONCORD GRAPE 142G",No,,,0,/6/0/6075200_1.jpg,,No,,,,,,,,"Use config","Use config","WELCH'S CONCORD GRAPE 142G",,,"Block after Info Column",,24.0000,0,"WELCH'S CONCORD GRAPE 142G",/6/0/6075200_1.jpg,,,,,1,2,/6/0/6075200_1.jpg,,"2017-12-07 21:10:58",welch-s-concord-grape-142g,welch-s-concord-grape-142g.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6075200.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6075200_1.jpg,,0,0
6075194,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"WELCH'S BERRY CHERRY 142G",No,,,0,/6/0/6075194_1.jpg,,No,,,,,,,,"Use config","Use config","WELCH'S BERRY CHERRY 142G",,,"Block after Info Column",,24.0000,0,"WELCH'S BERRY CHERRY 142G",/6/0/6075194_1.jpg,,,,,1,2,/6/0/6075194_1.jpg,,"2017-12-07 21:10:58",welch-s-berry-cherry-142g,welch-s-berry-cherry-142g.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6075194.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6075194_1.jpg,,0,0
6075132,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"RAZZLES 2PC FUN SIZE 240",No,,,0,/6/0/6075132_1.jpg,,No,,,,,,,,"Use config","Use config","RAZZLES 2PC FUN SIZE 240",,,"Block after Info Column",,24.2400,0,"RAZZLES 2PC FUN SIZE 240",/6/0/6075132_1.jpg,,,,,1,2,/6/0/6075132_1.jpg,,"2017-12-07 21:10:45",razzles-2pc-fun-size-240,razzles-2pc-fun-size-240.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6075132.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6075132_1.jpg,,0,0
6075095,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"MIKE IKE MEGA MIX 141G",No,,,0,/6/0/6075095_1.jpg,,No,,,,,,,,"Use config","Use config","MIKE IKE MEGA MIX 141G",,,"Block after Info Column",,21.0000,0,"MIKE IKE MEGA MIX 141G",/6/0/6075095_1.jpg,,,,,1,2,/6/0/6075095_1.jpg,,"2017-12-07 21:10:41",mike-ike-mega-mix-141g,mike-ike-mega-mix-141g.html,4,0.3000,49.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6075095.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6075095_1.jpg,,0,0
6073572,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"HICHEW SOUR GRAPEFRUIT 33G*20",No,,,0,/6/0/6073572_1.jpg,,No,,,,,,,,"Use config","Use config","HICHEW SOUR GRAPEFRUIT 33G*20",,,"Block after Info Column",,20.0000,0,"HICHEW SOUR GRAPEFRUIT 33G*20",/6/0/6073572_1.jpg,,,,,1,2,/6/0/6073572_1.jpg,,"2017-12-07 21:10:52",hichew-sour-grapefruit-33g-20,hichew-sour-grapefruit-33g-20.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073572.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073572_1.jpg,,0,0
6073565,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"HICHEW SOUR LEMON 33G*20",No,,,0,/6/0/6073565_1.jpg,,No,,,,,,,,"Use config","Use config","HICHEW SOUR LEMON 33G*20",,,"Block after Info Column",,20.0000,0,"HICHEW SOUR LEMON 33G*20",/6/0/6073565_1.jpg,,,,,1,2,/6/0/6073565_1.jpg,,"2017-12-07 21:10:52",hichew-sour-lemon-33g-20,hichew-sour-lemon-33g-20.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073565.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073565_1.jpg,,0,0
6073558,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"HICHEW SOUR LIME 33G*20",No,,,0,/6/0/6073558_1.jpg,,No,,,,,,,,"Use config","Use config","HICHEW SOUR LIME 33G*20",,,"Block after Info Column",,20.0000,0,"HICHEW SOUR LIME 33G*20",/6/0/6073558_1.jpg,,,,,1,2,/6/0/6073558_1.jpg,,"2017-12-07 21:10:52",hichew-sour-lime-33g-20,hichew-sour-lime-33g-20.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073558.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073558_1.jpg,,0,0
6073534,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"JR FILLED TRIPLE LOLLIPOP 20G",No,,,0,/6/0/6073534_4.jpg,,No,,,,,,,,"Use config","Use config","JR FILLED TRIPLE LOLLIPOP 20G",,,"Block after Info Column",,15.1000,0,"JR FILLED TRIPLE LOLLIPOP 20G",/6/0/6073534_4.jpg,,,,,1,2,/6/0/6073534_4.jpg,,"2017-12-07 21:13:55",jr-filled-triple-lollipop-20g,jr-filled-triple-lollipop-20g.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073534.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073534_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073534_2.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073534_3.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073534_4.jpg,,0,0
6073466,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"SNICKERS HAZELNUT 2PAK 91G*24",No,,,0,/6/0/6073466_1.jpg,,No,,,,,,,,"Use config","Use config","SNICKERS HAZELNUT 2PAK 91G*24",,,"Block after Info Column",,52.8000,0,"SNICKERS HAZELNUT 2PAK 91G*24",/6/0/6073466_1.jpg,,,,,1,2,/6/0/6073466_1.jpg,,"2017-12-07 21:10:50",snickers-hazelnut-2pak-91g-24,snickers-hazelnut-2pak-91g-24.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073466.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073466_1.jpg,,0,0
6073367,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"YOWIE(US) CHOC WITH TOY 12",No,,,0,/6/0/6073367_2.jpg,,No,,,,,,,,"Use config","Use config","YOWIE(US) CHOC WITH TOY 12",,,"Block after Info Column",,41.9800,0,"YOWIE(US) CHOC WITH TOY 12",/6/0/6073367_2.jpg,,,,,1,2,/6/0/6073367_2.jpg,,"2017-12-07 21:13:59",yowie-us-choc-with-toy-12,yowie-us-choc-with-toy-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073367.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073367_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073367_2.jpg,,0,0
6073350,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"CHOCO TREASURE EGG 12",No,,,0,/6/0/6073350_2.jpg,,No,,,,,,,,"Use config","Use config","CHOCO TREASURE EGG 12",,,"Block after Info Column",,20.8100,0,"CHOCO TREASURE EGG 12",/6/0/6073350_2.jpg,,,,,1,2,/6/0/6073350_2.jpg,,"2017-12-07 21:13:59",choco-treasure-egg-12,choco-treasure-egg-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073350.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073350_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073350_2.jpg,,0,0
6073343,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"DREAMWORKS TREASURE EGG 12",No,,,0,/6/0/6073343_1.jpg,,No,,,,,,,,"Use config","Use config","DREAMWORKS TREASURE EGG 12",,,"Block after Info Column",,20.8100,0,"DREAMWORKS TREASURE EGG 12",/6/0/6073343_1.jpg,,,,,1,2,/6/0/6073343_1.jpg,,"2017-12-07 21:13:59",dreamworks-treasure-egg-12,dreamworks-treasure-egg-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073343.png,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073343.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073343_1.jpg,,0,0
6073336,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"HELLO KITTY TREASURE EGG 12",No,,,0,/6/0/6073336_2.jpg,,No,,,,,,,,"Use config","Use config","HELLO KITTY TREASURE EGG 12",,,"Block after Info Column",,20.8100,0,"HELLO KITTY TREASURE EGG 12",/6/0/6073336_2.jpg,,,,,1,2,/6/0/6073336_2.jpg,,"2017-12-07 21:13:59",hello-kitty-treasure-egg-12,hello-kitty-treasure-egg-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073336.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073336_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073336_2.jpg,,0,0
6073329,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"MINIONS TREASURE EGG 12",No,,,0,/6/0/6073329_2.jpg,,No,,,,,,,,"Use config","Use config","MINIONS TREASURE EGG 12",,,"Block after Info Column",,20.8100,0,"MINIONS TREASURE EGG 12",/6/0/6073329_2.jpg,,,,,1,2,/6/0/6073329_2.jpg,,"2017-12-07 21:13:58",minions-treasure-egg-12,minions-treasure-egg-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6073329.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073329_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6073329_2.jpg,,0,0
6072766,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"MIKE IKE CARAMEL APPLE 141G*12",No,,,0,/6/0/6072766_1.jpg,,No,,,,,,,,"Use config","Use config","MIKE IKE CARAMEL APPLE 141G*12",,,"Block after Info Column",,21.0000,0,"MIKE IKE CARAMEL APPLE 141G*12",/6/0/6072766_1.jpg,,,,,1,2,/6/0/6072766_1.jpg,,"2017-12-07 21:10:41",mike-ike-caramel-apple-141g-12,mike-ike-caramel-apple-141g-12.html,4,0.3000,48.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072766.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6072766_1.jpg,,0,0
6072759,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"MIKE IKE FRUIT PUNCH 102G*12",No,,,0,/6/0/6072759_1.jpg,,No,,,,,,,,"Use config","Use config","MIKE IKE FRUIT PUNCH 102G*12",,,"Block after Info Column",,21.0000,0,"MIKE IKE FRUIT PUNCH 102G*12",/6/0/6072759_1.jpg,,,,,1,2,/6/0/6072759_1.jpg,,"2017-12-07 21:10:41",mike-ike-fruit-punch-102g-12,mike-ike-fruit-punch-102g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072759.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6072759_1.jpg,,0,0
6072742,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"MIKE IKE GREEN APPLE 102G*12",No,,,0,/6/0/6072742_1.jpg,,No,,,,,,,,"Use config","Use config","MIKE IKE GREEN APPLE 102G*12",,,"Block after Info Column",,21.0000,0,"MIKE IKE GREEN APPLE 102G*12",/6/0/6072742_1.jpg,,,,,1,2,/6/0/6072742_1.jpg,,"2017-12-07 21:10:41",mike-ike-green-apple-102g-12,mike-ike-green-apple-102g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072742.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6072742_1.jpg,,0,0
6072735,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"MIKE IKE INTENSE FRUIT 102G*12",No,,,0,/6/0/6072735_1.jpg,,No,,,,,,,,"Use config","Use config","MIKE IKE INTENSE FRUIT 102G*12",,,"Block after Info Column",,21.0000,0,"MIKE IKE INTENSE FRUIT 102G*12",/6/0/6072735_1.jpg,,,,,1,2,/6/0/6072735_1.jpg,,"2017-12-07 21:10:41",mike-ike-intense-fruit-102g-12,mike-ike-intense-fruit-102g-12.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6072735.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6072735_1.jpg,,0,0
6071837,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"TOOTSIE POPS MINIATURES 140'S",No,,,0,/6/0/6071837_1.jpg,,No,,,,,,,,"Use config","Use config","TOOTSIE POPS MINIATURES 140'S",,,"Block after Info Column",,7.5000,0,"TOOTSIE POPS MINIATURES 140'S",/6/0/6071837_1.jpg,,,,,1,2,/6/0/6071837_1.jpg,,"2017-12-07 21:10:45",tootsie-pops-miniatures-140-s,tootsie-pops-miniatures-140-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071837.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071837_1.jpg,,0,0
6071226,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"JR CRAYON GRAPE 10'S",No,,,0,/6/0/6071226_2.jpg,,No,,,,,,,,"Use config","Use config","JR CRAYON GRAPE 10'S",,,"Block after Info Column",,12.9500,0,"JR CRAYON GRAPE 10'S",/6/0/6071226_2.jpg,,,,,1,2,/6/0/6071226_2.jpg,,"2017-12-07 21:13:58",jr-crayon-grape-10-s,jr-crayon-grape-10-s.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071226.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071226_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071226_2.jpg,,0,0
6071219,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"PEZ SECRET LIFE OF PETS 6",No,,,0,/6/0/6071219_2.jpg,,No,,,,,,,,"Use config","Use config","PEZ SECRET LIFE OF PETS 6",,,"Block after Info Column",,13.6300,0,"PEZ SECRET LIFE OF PETS 6",/6/0/6071219_2.jpg,,,,,1,2,/6/0/6071219_2.jpg,,"2017-12-07 21:13:57",pez-secret-life-of-pets-6,pez-secret-life-of-pets-6.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071219.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071219_1.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071219_2.jpg,,0,0
6071202,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"PEZ TROLLS 6",No,,,0,/6/0/6071202_1.jpg,,No,,,,,,,,"Use config","Use config","PEZ TROLLS 6",,,"Block after Info Column",,13.6300,0,"PEZ TROLLS 6",/6/0/6071202_1.jpg,,,,,1,2,/6/0/6071202_1.jpg,,"2017-12-07 21:13:57",pez-trolls-6,pez-trolls-6.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071202.jpg,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071202_1.jpg,,0,0
6071073,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"LINDOR SEASALT CARAMEL BOX 5PC",No,,,0,/6/0/6071073.jpg,,No,,,,,,,,"Use config","Use config","LINDOR SEASALT CARAMEL BOX 5PC",,,"Block after Info Column",,31.4300,0,"LINDOR SEASALT CARAMEL BOX 5PC",/6/0/6071073.jpg,,,,,1,2,/6/0/6071073.jpg,,"2017-12-07 21:10:49",lindor-seasalt-caramel-box-5pc,lindor-seasalt-caramel-box-5pc.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071073.png,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071073.jpg,,0,0
6071066,,Default,simple,"Confectionery/USA Confectionery","Default Category",base,,,,,,"2017-11-20 03:48:40",,,,,"LINDOR STRAW CREAM BOX 5PC",No,,,0,/6/0/6071066_1.jpg,,No,,,,,,,,"Use config","Use config","LINDOR STRAW CREAM BOX 5PC",,,"Block after Info Column",,31.4300,0,"LINDOR STRAW CREAM BOX 5PC",/6/0/6071066_1.jpg,,,,,1,2,/6/0/6071066_1.jpg,,"2017-12-07 21:10:47",lindor-straw-cream-box-5pc,lindor-straw-cream-box-5pc.html,4,0.3000,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,80,/6/0/6071066.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,/6/0/6071066_1.jpg,,0,0
